index,postcode,Name,Address
2534,3851-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2535,3852-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2536,3852-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2537,3852-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2541,3854-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2542,3854-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2543,3854-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2547,3856-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2548,3856-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2549,3856-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2550,3857-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2551,3857-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2552,3857-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2553,3858-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2554,3858-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2555,3858-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
2556,3859-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2557,3859-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2558,3859-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2559,3860-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2560,3860-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2561,3860-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2565,3862-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2566,3862-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2567,3862-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2571,3864-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2572,3864-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2573,3864-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2574,3865-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2575,3865-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2576,3865-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2586,3869-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2587,3869-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2588,3869-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
2589,3870-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2590,3870-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2591,3870-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
2592,3871-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2593,3871-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2594,3871-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
2598,3873-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2599,3873-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2600,3873-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2601,3874-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2602,3874-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2603,3874-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2604,3875-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2605,3875-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2606,3875-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2613,3878-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2614,3878-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2615,3878-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2619,3880-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2620,3880-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2621,3880-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2625,3882-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2626,3882-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2627,3882-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2634,3885-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2635,3885-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2636,3885-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2637,3886-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2638,3886-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2639,3886-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2640,3887-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2641,3887-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2642,3887-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2643,3888-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2644,3888-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2645,3888-vic,Ainslie Family Practice,"Ainslie Family Practice, 21 Edgar Street, Ainslie 2602, Australia"
2646,3889-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2647,3889-vic,Ainslie Family Practice,"Ainslie Family Practice, 21 Edgar Street, Ainslie 2602, Australia"
2648,3889-vic,Holt Medical Centre,"Holt Medical Centre, 8 Holt Place, Holt 2615, Australia"
2649,3890-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2650,3890-vic,Ainslie Family Practice,"Ainslie Family Practice, 21 Edgar Street, Ainslie 2602, Australia"
2651,3890-vic,Holt Medical Centre,"Holt Medical Centre, 8 Holt Place, Holt 2615, Australia"
2652,3891-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2653,3891-vic,Ainslie Family Practice,"Ainslie Family Practice, 21 Edgar Street, Ainslie 2602, Australia"
2654,3891-vic,Holt Medical Centre,"Holt Medical Centre, 8 Holt Place, Holt 2615, Australia"
2655,3892-vic,Fisher Family Practice,"Fisher Family Practice, Fisher Square, Fisher 2611, Australia"
2656,3892-vic,Ainslie Family Practice,"Ainslie Family Practice, 21 Edgar Street, Ainslie 2602, Australia"
2657,3892-vic,Holt Medical Centre,"Holt Medical Centre, 8 Holt Place, Holt 2615, Australia"
2658,3893-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2659,3893-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2660,3893-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2661,3894-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
2662,3894-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
2663,3894-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
2664,3895-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2665,3895-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2666,3895-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
2667,3896-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2668,3896-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2669,3896-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2673,3898-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2674,3898-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2675,3898-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2679,3900-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2680,3900-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2681,3900-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2685,3902-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2686,3902-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2687,3902-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2688,3903-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2689,3903-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2690,3903-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2691,3904-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2692,3904-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2693,3904-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2697,3906-vic,Kensington Medical Clinic,"Kensington Medical Clinic, 483 Macaulay Road, Kensington VIC 3031, Australia"
2698,3906-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
2699,3906-vic,Travancore Medical Centre,"Travancore Medical Centre, 252 Mount Alexander Road, Travancore VIC 3032, Australia"
2706,3909-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
2707,3909-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2708,3909-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2709,3910-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2710,3910-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2711,3910-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2712,3911-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2713,3911-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2714,3911-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2715,3912-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2716,3912-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2717,3912-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2718,3913-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2719,3913-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2720,3913-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2724,3915-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2725,3915-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2726,3915-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2727,3916-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
2728,3916-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
2729,3916-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
2733,3918-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2734,3918-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2735,3918-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
2736,3919-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2737,3919-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2738,3919-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
2739,3920-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2740,3920-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2741,3920-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
2742,3921-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2743,3921-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2744,3921-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2745,3922-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2746,3922-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2747,3922-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2748,3923-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2749,3923-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2750,3923-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2754,3925-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
2755,3925-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
2756,3925-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
2757,3926-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
